NAME,LATITUDE,LONGITUDE,CATEGORY,ADDRESS,CITY,PROVINCE,RATING,REVIEWS,NEARBY_MOSQUES,NEARBY_TOILETS,NEARBY_HALAL_FOOD,NEARBY_UMKM,NEARBY_LODGING,MOSQUE_SAMPLES,FOOD_SAMPLES,UMKM_SAMPLES,SOURCE,VENDOR_ID,STATUS
"Markas Besar Bin Salmin",-7.3225748,108.2198769,"tourist_attraction","M6G9+XXC, Tawangsari, Tawang, Tasikmalaya Regency, West Java 46112, Indonesia","West Java 46112","Tasikmalaya Regency",4.9,16,4,3,20,1,20,"Masjid Al Mu'min Kalektoran; Masjid At-Taqwa; Masjid Al Fatah","LAOBAN TASIKMALAYA by UNCLE OSH T; Tiga_Macan; Kenyang Culinary Tasikmalaya","PUSAT BORDIR TASIKMALAYA","google","ChIJG-zbTElXby4RqxqSgXou4ko","PENDING"
"$THE BEST HIDDEN GEM",-7.373899999999999,108.2142542,"umkm","Jl Batik Prada No.09, Mulyasari, Kec. Tamansari, Kab. Tasikmalaya, Jawa Barat 46191, Indonesia","Jawa Barat 46191","Kab. Tasikmalaya",5,7,0,1,6,0,20,"","RM. Saung Jembar; Lesehan Saung Anggur; Nasi T.O Saung Kuring","","google","ChIJdWs_FOFXby4ROhkFkXAEQqc","PENDING"
"Kolam Renang Wisata Alam Batu Mahpar",-7.3026297,108.0657603,"tourist_attraction","Unnamed Road, M3W8+W8R, Sukamulih, Kec. Sariwangi, Kabupaten Tasikmalaya, Jawa Barat 46465, Indonesia","Jawa Barat 46465","Kabupaten Tasikmalaya",4.9,7,1,0,0,0,1,"Mushola Al Ma'arif japaleng","","","google","ChIJk31NR-dTby4R-xX_APyTnrc","PENDING"
"Taman Bunga Puncak Kalang",-7.1761693,108.0760928,"tourist_attraction","R3FG+GCP Karaha bodas, Bugel, Kec. Karangtengah, Kabupaten Tasikmalaya, Jawa Barat 46156, Indonesia","Jawa Barat 46156","Kabupaten Tasikmalaya",4.1,60,0,0,0,0,0,"","","","google","ChIJTSMT61JNby4RmP2AP2SpamA","PENDING"
"Puspacamping Ground",-7.427934599999999,108.0404352,"tourist_attraction","H2CR+R5F, Puspahiang, Tasikmalaya Regency, West Java 46471, Indonesia","West Java 46471","Tasikmalaya Regency",5,2,0,0,1,0,0,"","Mie ayam ceker pengkolan mas Yana gondrong","","google","ChIJH-jhYjMBZi4Rw0zWt0JBwgY","PENDING"
"Wisata wahana Asrod",-7.1638367,108.1540372,"tourist_attraction","R5P3+FJ7, Kp kudang mulya, Pakemitankidul, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat 46156, Indonesia","Jawa Barat 46156","Kabupaten Tasikmalaya",4.1,9,1,2,4,0,2,"Mushola Karang asem","Lazatto Ciawi Tasikmalaya; Kantin OSIS; Seblak Teh Ineu","","google","ChIJN49dagBPby4RzmYTiPm1RuA","PENDING"
"Desa Wisata Sindangkasih",-7.326123299999999,107.9419343,"tourist_attraction","Jl. Garut - Tasikmalaya No.Km 16, Sukamaju, Kec. Cilawu, Kabupaten Garut, Jawa Barat 44181, Indonesia","Jawa Barat 44181","Kabupaten Garut",4.7,362,2,1,0,0,0,"MUSHOLLA NURUL KHILAFAT; Mesjid As-Saleh Cabang Sukamaju","","","google","ChIJrba_V8WvaC4RvUDCBy35MH8","PENDING"
"Pemandian Air Panas, Cipanas Ciawi",-7.1327677,108.1455289,"umkm","V48W+V6R, Pamoyanan, Kadipaten, Tasikmalaya Regency, West Java 46156, Indonesia","West Java 46156","Tasikmalaya Regency",4.1,28,1,2,0,0,3,"Mushola RM. Liwet Pak Asep Stroberi","","","google","ChIJt2XWLRVJby4RqaY2CRPOIfg","PENDING"
"Taman Pico Tasikmalaya",-7.3147739,108.1430921,"umkm","Rancapaku, Padakembang, Tasikmalaya Regency, West Java 46466, Indonesia","West Java 46466","Tasikmalaya Regency",4.6,70,1,0,0,0,15,"Mushola Cilaja Ombah","","","google","ChIJ51IZXmZRby4RaG6t5MR8eSU","PENDING"
"ERBEHEX HILLS GURANTENG",-7.0927859,108.2001266,"tourist_attraction","ERBEHEX HILLS, RT.3/RW.11, Kp Cikerenceng, Guranteng, Kec. Pagerageung, Kabupaten Tasikmalaya, Jawa Barat 46158, Indonesia","Jawa Barat 46158","Kabupaten Tasikmalaya",4.6,8,0,0,0,0,4,"","","","google","ChIJP5GqfwBJby4RQPeN70Yl4pw","PENDING"
"Danau Lemona",-7.517707,108.2711489,"restaurant","Kawitan, Salopa, Tasikmalaya Regency, West Java 46192, Indonesia","West Java 46192","Tasikmalaya Regency",4.3,2551,1,0,0,0,0,"Musholla Baiturrohman","","","google","ChIJt38sIvfwZS4RggeBolEIeZE","PENDING"
"Paraga Cimedang",-7.535665099999999,108.3016583,"tourist_attraction","F872+PMM, Karyamandala, Kecamatan Salopa_Kabupaten, Tasikmalaya Regency, West Java 46192, Indonesia","West Java 46192","Tasikmalaya Regency",4.7,15,0,0,0,0,0,"","","","google","ChIJLSPzuAjxZS4RbdFK0rTIOIk","PENDING"
"Puncak Dora Gunung Galunggung",-7.241552599999999,108.0628773,"umkm","Parentas, Cigalontang, Tasikmalaya Regency, West Java 46463, Indonesia","West Java 46463","Tasikmalaya Regency",4.7,13,0,0,0,0,1,"","","","google","ChIJ90e9SWmtaC4Rv-NIT25pWSQ","PENDING"
"Dr. Surjana Widjaja",-7.306303399999999,108.2124517,"umkm","Jl. Leuwi Dahu No.32, Panyingkiran, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151, Indonesia","Jawa Barat 46151","Kab. Tasikmalaya",4.9,19,2,3,3,1,20,"Mushola Al Mudzakir; Masjid An-Nur","PISANG PASIR ENDES (PISPAS ENDES); Sambel Pecel Pele; Bubur Ayam Plat Z","PUSAT BORDIR TASIKMALAYA","google","ChIJE4FA3sdQby4R0v1tCSblzNg","PENDING"
"Situ Rancamaya Pemancingan",-7.297248099999999,108.2532125,"tourist_attraction","Jl. Gn. Asih No.75, Sukasenang, Kec. Sindangkasih, Kabupaten Ciamis, Jawa Barat 46268, Indonesia","Jawa Barat 46268","Kabupaten Ciamis",4.5,524,1,0,1,0,20,"Mushola Al-ikhlas","Adu Manis","","google","ChIJa5w1vH9bby4ReM9InknD4q4","PENDING"
"Tugu Payung Geulis Tasikmalaya",-7.3043842,108.2054457,"tourist_attraction","Jl. Raya Rajapolah - Tasikmalaya No.316-314, Panyingkiran, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151, Indonesia","Jawa Barat 46151","Kab. Tasikmalaya",4.5,13,4,2,4,1,20,"Mushola Al Mudzakir; Masjid Jami Saleh Hasanah; Masjid An-Nur","Rumah Makan Saung Ranggon; PISANG PASIR ENDES (PISPAS ENDES); SOTO KHAS BETAWI IBU SITI","PUSAT BORDIR TASIKMALAYA","google","ChIJT5WyVMRQby4RF7Gby3ZoOFI","PENDING"
"CIHAJI KIDUL Healing Spot 🍒",-7.338028599999999,108.250927,"umkm","M762+Q9M, Sukanagara, Purbaratu, Tasikmalaya Regency, West Java 46196, Indonesia","West Java 46196","Tasikmalaya Regency",4.5,10,0,0,3,0,20,"","Abood Kebuli & Cafe Amazing; Sate Putra Condong (Mambo kuliner Nite)); Itsmilkyway_","","google","ChIJIbjiBf5Zby4RrtfGa0hBSiU","PENDING"
"Jontor Kedungwaru",-7.428946700000001,108.1859733,"tourist_attraction","H5CP+4HR, Gg. Rahayu No.02/03, Leuwiliang, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182, Indonesia","Jawa Barat 46182","Kab. Tasikmalaya",4,24,1,0,0,0,0,"Mesjid Kaler","","","google","ChIJs2Aye3_5ZS4R14louOtuNcQ","PENDING"
"Kampung Wisata GunungGoler",-7.326068999999999,108.1625887,"tourist_attraction","M5F7+H2G, Kp gununggoler, RT.001/RW.001, Gunungsari, Kec. Sukaratu, Kabupaten Tasikmalaya, Jawa Barat 46181, Indonesia","Jawa Barat 46181","Kabupaten Tasikmalaya",5,4,3,0,2,0,16,"Mesjid al-jakaria; Masjid Cigaluma; Masjid Al-Ikhlas Rancakoret","Hj Ocoh Sunda & Seafood; TutugOncom","","google","ChIJBSpRXP5Xby4Ri3_YJQOATW0","PENDING"
"Taman Wisata Cibitung",-7.123581100000001,108.1851185,"tourist_attraction","V5GP+H29, Sukadana, Pagerageung, Tasikmalaya Regency, West Java 46413, Indonesia","West Java 46413","Tasikmalaya Regency",5,4,1,0,0,0,5,"Musholla","","","google","ChIJ53SyqtVJby4R9dkkMCpQVlE","PENDING"
"Galunggung view",-7.2458452,108.1764747,"tourist_attraction","Jl. Cinusa Girang No.14, Nusawangi, Kec. Cisayong, Kabupaten Tasikmalaya, Jawa Barat 46153, Indonesia","Jawa Barat 46153","Kabupaten Tasikmalaya",4.3,4,2,0,0,1,3,"Mushola Al Kautsar; Mesjid al falah dekat rumah teman dan saya","","Taspandantasik (Balantick Collection)","google","ChIJc7a_XfFRby4REYCXOFXIzLU","PENDING"
"Cipatujah tasikmalaya",-7.7473346,108.0135055,"tourist_attraction","7237+696, Jl. Raya Cipatujah No.1000, Cipatujah, Kec. Cipatujah, Kabupaten Tasikmalaya, Jawa Barat 46189, Indonesia","Jawa Barat 46189","Kabupaten Tasikmalaya",4.5,24,2,0,0,0,2,"Masjid As-Sunnah; Masjid ci Heras","","","google","ChIJi9DcldR1Zi4R2KP14IooyiE","PENDING"
"Urban Forest",-7.344867700000001,108.214235,"restaurant","Jl. Cibaregbeg No.61, Tugujaya, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46126, Indonesia","Jawa Barat 46126","Kab. Tasikmalaya",4.5,202,5,3,15,0,20,"MASJID AL ISHLAH | Asia Plaza; Masjid Asshollu; Mushola Azikri","SAUNG TONCOM & KOPI MAQHA; Matbakhi Arabian Food Tasikmalaya; Dadaha Junction","","google","ChIJH1_ug1FXby4RYg8DX5DVMdA","PENDING"
"Curug Wedus",-7.5423373,108.0732799,"tourist_attraction","F35F+386, Leuwinanggung, Sukamaju, Kec. Bantarkalong, Kabupaten Tasikmalaya, Jawa Barat 46473, Indonesia","Jawa Barat 46473","Kabupaten Tasikmalaya",4.8,18,0,0,0,0,0,"","","","google","ChIJiT6xqab9ZS4RQcr9rXJZ-cs","PENDING"
"Wisata Air Terjun Curug Luhur",-7.5015828,108.1289937,"umkm","ds.nangorak ,cisumpel parung ponteng, F4XH+9H9, Cibungur, Kec. Parungponteng, Kabupaten Tasikmalaya, Jawa Barat 46185, Indonesia","Jawa Barat 46185","Kabupaten Tasikmalaya",4.3,11,1,0,1,0,0,"MUSHOLA BANI NURHAWI","Warung RAZOL","","google","ChIJ27KkfQD9ZS4R9SBoavUqS_E","PENDING"
"Mina Wisata Curug Orok -Curug Uhi",-7.2631934,108.1317443,"tourist_attraction","P4PJ+PMH, Jl. Babakan Kiara, Sukaratu, Kec. Sukaratu, Kabupaten Tasikmalaya, Jawa Barat 46415, Indonesia","Jawa Barat 46415","Kabupaten Tasikmalaya",4.5,4,0,0,0,0,3,"","","","google","ChIJ8aLbvhZTby4RILMnur2ean8","PENDING"
"Curug Cibinem",-7.310982099999999,108.0849636,"tourist_attraction","M3QM+JX4, Linggamulya, Leuwisari, Tasikmalaya Regency, West Java 46464, Indonesia","West Java 46464","Tasikmalaya Regency",4.8,16,1,1,0,0,5,"Mushola Al-Mubarok","","","google","ChIJJ08fE3BTby4Rg-H6xb71Fg0","PENDING"
"Curug Cikoja & Cibakom Via Cikebi",-7.645828099999999,108.2412597,"tourist_attraction","Kp.Cikebi, Linggalaksana, Kec. Cikatomas, Kabupaten Tasikmalaya, Jawa Barat 46193, Indonesia","Jawa Barat 46193","Kabupaten Tasikmalaya",5,15,0,0,0,0,0,"","","","google","ChIJFQieKADvZS4RGMFpkITgEtI","PENDING"
"CURUG NINI-NINI DESA GIRIKENCANA",-7.510141099999999,108.1652819,"tourist_attraction","Unnamed Road, Girikencana, Kec. Parungponteng, Kabupaten Tasikmalaya, Jawa Barat 46185, Indonesia","Jawa Barat 46185","Kabupaten Tasikmalaya",4.8,4,1,0,0,0,0,"Mushola Al Hasanah","","","google","ChIJDVuLojz7ZS4R-3mCFoe09r0","PENDING"
"Pantai karang malang",-7.760903799999999,108.0526973,"tourist_attraction","Sindangkerta, Tasikmalaya Regency, West Java, Indonesia","West Java","Tasikmalaya Regency",4.8,43,1,0,0,0,2,"Mushola","","","google","ChIJJ6xlTGHfZS4RWY3flXlodIo","PENDING"
"Cipatujah Beach",-7.748470599999999,108.0215657,"umkm","Cipatujah Beach, Cipatujah Selatan, Cipatujah, Kec. Cipatujah, Kabupaten Tasikmalaya, Jawa Barat 46189, Indonesia","Jawa Barat 46189","Kabupaten Tasikmalaya",4.2,137,0,0,0,0,2,"","","","google","ChIJuY4zGTl1Zi4RRE44tIHJau0","PENDING"
"Pantai Karang Kakapa",-7.731491599999999,107.9141424,"umkm","Pantai Karang Kakapa, Ciheras, Kec. Cipatujah, Kabupaten Tasikmalaya, Jawa Barat 46189, Indonesia","Jawa Barat 46189","Kabupaten Tasikmalaya",4.2,65,1,0,0,0,0,"Musholah","","","google","ChIJM-gYU9oMZi4RXs1ZA8vVm1E","PENDING"
